Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,A,0,0,0,0,24310000000.0,25540000000.0,32.3,23.2,2.15,4.73,5.01,4.88,20.78,14.59,19.29,6.84,15.46,5240000000.0,16.78,5.7,2810000000.0,1270000000.0,764000000.0,2.42,-60.9,1230000000.0,3.96,2650000000.0,54.74,1.64,15.64,749000000.0,620750000.0,1.1,74.87,79.46,2560000.0,309650000.0,308550000.0,0.37,89.39,5260000.0,2.55,1.7,4770000.0
0,0,AA,0,0,0,0,1390000000.0,2370000000.0,N/A,N/A,N/A,0.14,0.33,0.23,4.54,-8.38,5.96,2.54,-10.18,10090000000.0,54.49,-12.4,1920000000.0,1310000000.0,-846000000.0,-4.57,N/A,829000000.0,4.46,1950000000.0,33.52,1.5,22.99,428000000.0,661630000.0,2.24,7.21,14.91,9130000.0,185920000.0,175630000.0,0.38,77.21,11630000.0,1.1,7.0,9480000.0
0,0,AAPL,0,0,0,0,995150000000.0,943180000000.0,24.25,26.18,2.17,5.2,17.14,5.07,16.58,21.35,24.48,12.38,62.09,267980000000.00003,60.1,0.5,98390000000.0,77310000000.0,57220000000.0,12.73,-2.7,94050000000.0,21.7,118760000000.0,151.43,1.5,18.14,75370000000.0,45040000000.0,1.17,273.18,282.03,51490000.0,4330000000.0,4330000000.0,0.07,62.12,30120000.0,0.76,0.7,39060000.0
0,0,ABBV,0,0,0,0,123980000000.0,150790000000.0,14.86,8.7,1.28,3.66,N/A,4.43,13.96,24.77,41.12,N/A,N/A,34060000000.000004,22.99,10.1,25830000000.0,16020000000.0,8400000000.0,5.65,22.6,39920000000.0,26.99,67090000000.0,N/A,N/A,-5.53,N/A,N/A,0.78,79.29,84.74,12850000.0,1480000000.0,1480000000.0,0.11,76.76,85240000.0,8.31,5.78,84640000.0
0,0,ABC,0,0,0,0,17920000000.0,18370000000.0,11.58,11.68,12.05,0.1,4.99,0.1,11.22,0.85,0.99,2.86,47.22,186160000000.0,898.19,9.5,4990000000.0,2270000000.0,1580000000.0,7.59,3438.9,3690000000.0,18.15,4670000000.0,126.07,0.97,17.66,2240000000.0,1070000000.0000001,0.61,86.35,87.44,1970000.0,203400000.0,146830000.0,27.78,67.9,3830000.0,2.51,2.62,4019999.9999999995
0,0,ABT,0,0,0,0,166250000000.0,180860000000.0,47.47,32.68,4.86,5.22,5.5,5.64,23.17,11.15,15.38,4.59,11.56,32100000000.0,18.14,2.5,18710000000.0,8029999999.999999,3540000000.0,1.99,-16.1,3670000000.0,2.07,18270000000.0,60.05,1.43,17.08,6140000000.0,4590000000.0,0.97,86.71,85.29,10720000.0,1770000000.0,1760000000.0,0.73,77.18,19570000.0,1.47,1.13,17770000.0
0,0,ACE,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ACI,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ACN,0,0,0,0,119360000000.0,117330000000.0,24.4,23.31,2.65,2.72,7.71,2.63,14.84,11.13,14.66,13.44,34.01,44660000000.0,70.1,6.6,13310000000.0,7200000000.0,4970000000.0,7.66,9.8,5440000000.0,8.54,3410000000.0,21.42,1.38,24.28,6560000000.0,5130000000.0,1.03,171.51,190.86,3360000.0,637030000.0,635940000.0,0.19,74.68,7560000.0,2.66,1.19,7640000.0
0,0,ACT,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ADBE,0,0,0,0,176710000000.0,177250000000.0,55.57,37.17,1.91,15.41,16.89,15.2,41.13,27.72,30.1,10.77,31.79,11660000000.0,24.05,18.8,9500000000.0,4080000000.0,3230000000.0,6.6,41.7,4170000000.0,8.66,4710000000.0,45.02,1.24,21.67,4730000000.0,3580000000.0,0.9,332.11,327.84,4139999.9999999995,483270000.0,479970000.0,0.29,89.1,5170000.0,1.42,1.07,5700000.0
0,0,ADI,0,0,0,0,39160000000.0,44000000000.0,32.72,25.06,2.78,6.89,3.35,7.65,18.76,21.06,28.04,4.67,10.41,5750000000.0,15.59,-15.4,4010000000.0,2430000000.0,1210000000.0,3.25,-42.6,654410000.0,1.78,5950000000.0,50.9,1.08,31.75,2230000000.0,1740000000.0,1.37,99.49,109.29,3320000.0,368220000.0,366780000.0,0.33,91.45,5980000.0,2.16,1.63,5000000.0
0,0,ADM,0,0,0,0,20210000000.0,28200000000.0,13.38,12.42,1.37,0.32,1.07,0.44,9.32,2.39,2.51,2.21,8.08,64319999999.99999,114.35,-2.2,4150000000.0000005,2610000000.0,1540000000.0,2.72,67.8,4730000000.0,8.52,13490000000.0,70.82,1.51,34.15,-4070000000.0000005,1200000000.0,0.96,35.35,40.8,3710000.0,555500000.0,553640000.0,0.44,80.7,8020000.0,2.5,1.45,7000000.0
0,0,ADP,0,0,0,0,63510000000.0,64170000000.0,25.35,24.45,2.69,4.35,11.57,4.35,16.56,17.15,21.85,4.4,47.13,14760000000.0,34.17,5.7,6390000000.0,3690000000.0,2530000000.0,5.83,8.9,1710000000.0,3.97,2460000000.0,44.88,1.03,12.77,2980000000.0,2440000000.0,0.85,137.74,158.97,2920000.0,429770000.0,428970000.0,0.14,82.28,4320000.0,1.73,1.01,5130000.0
0,0,ADSK,0,0,0,0,40330000000.0,41030000000.0,191.67,42.55,1.05,12.5,N/A,12.53,86.18,6.55,11.45,4.3,N/A,3270000000.0,14.9,22.0,2980000000.0,467700000.0,214500000.0,0.96,103.7,1840000000.0,8.4,2540000000.0,N/A,0.83,-0.63,1420000000.0,908060000.0,1.59,166.69,175.81,2430000.0,219520000.0,219090000.0,0.15,97.69,3680000.0,1.65,1.68,3880000.0
0,0,ADT,0,0,0,0,4350000000.0,13990000000.0,N/A,6.28,N/A,0.82,1.37,2.73,6.01,-12.53,4.81,0.95,-18.68,5250000000.0,7.02,10.2,3740000000.0,2230000000.0,-657970000.0,-0.88,N/A,118140000.0,0.15,10400000000.0,359.1,0.58,3.76,1610000000.0,720270000.0,2.18,5.04,6.65,2240000.0,770150000.0,117410000.0,1.84,95.27,22470000.0,9.56,20.11,26720000.0
0,0,AEE,0,0,0,0,17190000000.0,26970000000.0,20.79,20.04,2.66,2.91,2.13,4.56,10.88,14.67,24.03,3.02,10.44,5650000000.0,22.99,-7.2,2740000000.0,2360000000.0,828000000.0,3.35,38.2,16000000.0,0.06,9830000000.0,119.9,0.57,32.73,2170000000.0,-504000000.0,0.29,72.8,76.78,2160000.0,246740000.0,244870000.0,0.43,77.0,12690000.0,7.3,5.9,12780000.0
0,0,AEO,0,0,0,0,1250000000.0,2430000000.0,6.74,18.18,N/A,0.3,1.0,0.56,4.91,4.44,7.38,7.6,15.09,4310000000.0,25.39,5.7,1520000000.0,495220000.0,191260000.0,1.12,-93.7,416930000.0,2.49,1600000000.0,128.29,1.39,7.47,415420000.0,88330000.0,1.12,8.06,12.61,7060000.0,165500000.0,151000000.0,7.03,103.57,25170000.0,2.71,19.26,9930000.0
0,0,AEP,0,0,0,0,38950000000.0,70540000000.0,21.13,18.52,2.3,2.56,1.97,4.62,12.45,12.09,18.57,2.38,9.37,15250000000.0,30.87,-7.6,6500000000.0,5190000000.0,1840000000.0,3.72,-13.5,1740000000.0,3.51,33330000000.0,166.04,0.45,39.84,4080000000.0,-2180000000.0,0.39,80.98,91.08,3890000.0,494830000.0,495060000.0,0.01,76.46,6870000.0,2.15,1.39,6230000.0
0,0,AES,0,0,0,0,8060000000.000001,26800000000.0,26.93,8.5,1.21,0.79,2.69,2.71,8.78,2.97,20.95,3.82,9.02,9880000000.0,14.87,-11.8,2350000000.0,3140000000.0,292000000.0,0.44,-6.5,1870000000.0,2.82,21090000000.0,441.49,1.06,3.82,2080000000.0,-410120000.0,0.99,13.09,17.15,6430000.0,664770000.0,662260000.0,0.37,97.93,5760000.0,0.96,1.16,8500000.0
0,0,AET,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,AFL,0,0,0,0,25740000000.0,28350000000.0,9.01,8.28,N/A,1.22,0.97,1.31,N/A,13.49,19.02,1.74,11.22,21810000000.0,29.65,-8.8,7760000000.0,4190000000.0000005,2940000000.0,3.98,-39.0,5060000000.0,7.05,9730000000.0,36.84,0.47,36.75,5330000000.0,2450000000.0,0.91,35.36,46.3,4980000.0,717510000.0,664850000.0,8.52,64.68,10000000.0,2.43,1.41,10920000.0
0,0,AGN,0,0,0,0,63640000000.0,80950000000.0,N/A,11.89,2.05,3.95,1.09,5.03,28.37,-15.44,6.84,0.74,-4.15,16100000000.000002,49.03,0.2,13650000000.0,7190000000.0,-2480000000.0,-7.57,N/A,2620000000.0,7.94,20110000000.0,34.66,1.0,175.91,6120000000.0,6430000000.0,1.2,182.89,186.42,4550000.0,329810000.0,329170000.0,0.16,98.25,15010000.0,3.22,4.56,14990000.0
0,0,AIG,0,0,0,0,23810000000.0,56970000000.0,5.62,7.08,N/A,0.47,0.4,1.1,N/A,8.58,16.91,1.07,7.81,51760000000.0,59.06,16.0,15380000000.0,14340000000.0,4370000000.0,4.96,167.4,22190000000.0,25.76,36710000000.0,59.36,0.71,69.3,34000000.0,624500000.0,1.39,24.18,42.34,9930000.0,861290000.0,860190000.0,0.1,95.68,14740000.0,1.59,1.71,14350000.0
0,0,AIV,0,0,0,0,5500000000.0,9960000000.0,28.19,714.29,839.32,6.06,3.2,10.96,12.9,22.72,16.71,1.42,11.41,909520000.0,6.11,-2.4,603880000.0,533580000.00000006,201260000.0,1.35,-97.5,340880000.0,2.3,4800000000.0,253.22,1.07,11.56,N/A,N/A,0.87,35.37,47.26,1750000.0,148930000.0,147120000.0,0.84,101.94,2040000.0,1.1,1.66,2230000.0
0,0,AIZ,0,0,0,0,5890000000.0,8100000000.0,17.15,11.59,N/A,0.6,1.1,0.79,N/A,3.7,6.28,0.92,6.89,10050000000.0,163.6,5.3,934300000.0,759050000.0,352900000.0,5.71,-6.6,N/A,N/A,2210000000.0,40.98,0.47,88.61,N/A,N/A,0.58,103.13,121.48,59650000.0,59650000.0,60020000.0,0.84,98.12,2300000.0,5.16,4.4,2089999.9999999998
0,0,AKAM,0,0,0,0,16300000000.0,17720000000.0,33.53,20.0,1.7,5.6,4.44,6.0,17.0,16.74,20.02,6.09,14.21,2950000000.0,18.17,8.2,1910000000.0,871970000.0,494050000.0,3.0,14.9,1250000000.0,7.71,2670000000.0,72.74,3.2,22.67,1120000000.0,336560000.0,0.34,97.82,91.96,2390000.0,162270000.0,158350000.0,2.47,92.94,5770000.0,2.29,4.07,5890000.0
0,0,ALL,0,0,0,0,31680000000.0,39940000000.0,8.49,9.54,2.33,0.76,1.43,0.91,N/A,9.38,12.76,3.01,17.25,43760000000.0,134.9,-8.3,12490000000.0,6230000000.0,3930000000.0,11.92,-57.5,6010000000.0,19.13,6630000000.0,27.44,0.51,70.49,5440000000.0,2610000000.0,0.92,96.25,107.08,2500000.0,314120000.0,312540000.0,0.42,80.77,3080000.0,1.3,0.98,3720000.0
0,0,ALTR,0,0,0,0,2380000000.0,2360000000.0,N/A,96.15,N/A,5.09,6.66,5.15,75.53,-3.14,0.55,0.25,-4.42,462520000.0,6.42,2.8,326320000.0,24530000.0,-14530000.0,-0.2,-53.7,247140000.0,3.39,207640000.0,58.3,2.37,4.89,34110000.0,43480000.0,1.55,28.7,33.07,41820000.0,41820000.0,40090000.0,4.36,95.94,5100000.0,17.11,12.26,4910000.0
0,0,ALXN,0,0,0,0,21400000000.0,21670000000.0,9.15,9.12,0.7,4.1,1.82,4.09,7.87,44.83,44.97,9.26,22.13,5300000000.0,23.78,26.7,4600000000.0,2730000000.0,2370000000.0,10.59,-5.2,2360000000.0,10.7,2850000000.0,24.24,4.35,53.13,2200000000.0,1540000000.0,1.41,97.36,102.53,2780000.0,220830000.0,220210000.0,0.3,95.39,4840000.0,2.01,2.28,4440000.0
0,0,AMAT,0,0,0,0,47060000000.0,48580000000.0,16.97,13.18,0.91,3.19,5.43,3.23,12.17,18.83,23.2,11.26,33.52,15020000000.0,16.2,10.9,6390000000.0,3850000000.0,2830000000.0,3.02,15.7,3960000000.0,4.31,5470000000.0,63.21,2.36,9.43,3400000000.0,2190000000.0,1.38,48.89,56.09,10920000.0,918310000.0,914210000.0,0.36,85.35,22290000.0,2.38,2.44,18770000.0
0,0,AMD,0,0,0,0,60840000000.0,60160000000.0,120.81,51.55,1.52,8.26,20.03,8.3,67.07,6.72,10.63,8.92,20.19,7250000000.0,6.45,40.4,2870000000.0,1010000000.0,487000000.0,0.43,912.5,1380000000.0,1.18,699000000.0,23.02,2.21,2.59,641000000.0,549250000.0,2.17,50.88,46.06,82520000.0,1170000000.0,1160000000.0,0.6,78.19,65250000.0,0.8,5.6,66379999.99999999
0,0,AMGN,0,0,0,0,138130000000.0,161970000000.0,18.39,15.27,1.64,5.89,14.56,6.76,12.71,32.03,40.07,9.55,75.55,23970000000.0,40.14,10.9,19010000000.0,12040000000.0,7670000000.0,12.77,-8.4,8010000000.0,13.62,31850000000.0,335.77,1.59,16.13,9440000000.0,6450000000.0,0.98,221.66,223.73,3370000.0,588250000.0,586940000.0,0.22,78.93,7880000.0,2.67,1.34,8289999.999999999
0,0,AMP,0,0,0,0,15150000000.0,16250000000.0,8.9,8.29,2.13,1.31,2.89,1.27,N/A,27.69,37.52,N/A,N/A,12760000000.0,102.98,-4.0,6330000000.0,4970000000.0,3530000000.0,28.51,415.4,N/A,N/A,N/A,97.52,N/A,46.22,N/A,N/A,N/A,107.94,144.65,1160000.0,122300000.0,122820000.0,0.25,88.02,2190000.0,2.23,2.02,2410000.0
0,0,AMT,0,0,0,0,104290000000.0,134150000000.0,54.96,54.05,2.75,13.52,28.69,17.29,29.52,24.55,38.51,4.69,34.75,7760000000.0,17.53,9.9,5360000000.0,4800000000.0,1910000000.0,4.28,4.4,1330000000.0,2.99,31190000000.0,677.2,0.49,8.2,3770000000.0,3400000000.0,0.43,234.39,228.41,2760000.0,443310000.0,441610000.0,0.34,94.05,3060000.0,1.18,0.8,3810000.0
0,0,AMZN,0,0,0,0,972910000000.0,981090000000.0,113.69,96.15,2.21,4.06,18.18,4.05,32.56,3.56,4.72,4.37,18.58,296270000000.0,597.63,26.4,114990000000.0,36270000000.0,10560000000.0,20.94,-28.8,49290000000.0,98.83,78150000000.0,119.73,1.08,130.81,39730000000.0,26720000000.0,1.35,2192.23,1949.21,6080000.0,498780000.0,423030000.0,15.12,57.69,3510000.0,0.59,0.83,4840000.0
0,0,AN,0,0,0,0,3260000000.0,9280000000.0,7.2,7.79,1.13,0.15,1.01,0.43,8.93,2.11,3.67,4.61,15.34,21340000000.0,236.8,2.5,3520000000.0,963000000.0,450800000.0,4.97,70.1,42000000.0,0.47,6030000000.0,190.57,0.87,35.39,769200000.0,721370000.0,1.46,31.93,42.82,1080000.0,89470000.0,60530000.0,11.64,84.45,6420000.0,5.33,10.96,6500000.0
0,0,ANF,0,0,0,0,625830000.0,1720000000.0,16.93,15.62,N/A,0.18,0.59,0.48,6.73,1.09,3.76,2.87,3.93,3620000000.0,56.23,2.5,2150000000.0,286470000.0,39360000.0,0.6,-14.2,671270000.0,10.9,1770000000.0,165.22,1.55,16.86,300680000.0,25120000.0,1.35,9.9,14.44,2900000.0,61600000.0,56880000.0,2.14,108.41,13000000.0,5.52,29.16,13730000.0
0,0,ANN,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,AON,0,0,0,0,43850000000.0,39880000000.0,27.26,18.21,1.66,4.08,13.84,3.6,13.6,14.84,24.63,5.75,41.62,11090000000.0,46.92,2.4,5170000000.0,3280000000.0,1650000000.0,6.9,17.1,765000000.0,3.31,9290000000.0,285.12,1.01,13.71,2100000000.0,2000000000.0,0.84,175.55,198.06,1900000.0,231080000.0,228640000.0,0.95,93.77,10500000.0,6.83,4.59,7950000.0
0,0,APA,0,0,0,0,4700000000.0,13280000000.0,N/A,N/A,N/A,0.79,N/A,2.22,-2.8,-135.68,-25.4,-5.32,-185.44,5890000000.0,15.59,-18.4,4630000000.0,3460000000.0,-7990000000.0,-21.17,N/A,428000000.0,1.13,8880000000.0,2573.91,0.94,-3.31,2770000000.0,1580000000.0,4.75,8.44,19.79,21060000.0,377430000.0,375650000.0,0.46,99.95,45030000.0,1.32,16.24,33420000.0
0,0,APC,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,APD,0,0,0,0,50090000000.0,51180000000.0,25.71,26.81,1.9,5.61,4.4,5.7,13.57,21.66,25.29,7.32,17.33,8980000000.0,40.66,1.3,2940000000.0,3420000000.0,1960000000.0,8.75,13.4,2250000000.0,10.2,3710000000.0,31.61,2.6,51.49,2920000000.0,388020000.0,0.89,211.49,226.33,1480000.0,220860000.0,220090000.0,0.25,86.04,2350000.0,1.67,1.07,2520000.0
0,0,APH,0,0,0,0,25810000000.0,28520000000.0,23.77,27.32,2.89,3.3,5.89,3.51,15.41,13.9,19.24,8.77,26.4,8130000000.000001,27.34,-4.9,2620000000.0,1860000000.0,1130000000.0,3.67,-9.5,2380000000.0,8.06,5090000000.0,114.55,2.54,14.82,1540000000.0,1080000000.0,1.25,80.57,95.56,2210000.0,295890000.0,294310000.0,0.52,99.24,3400000.0,1.44,1.55,3070000.0
0,0,APOL,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ARG,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ARNA,0,0,0,0,2620000000.0,1930000000.0,6.78,N/A,N/A,3.34,2.45,342.64,-6.14,0.0,-6147.57,-17.9,-28.92,5640000.0,0.11,-100.0,574930000.0,-343060000.0,-322790000.0,-6.47,N/A,800010000.0,15.89,48540000.0,4.91,18.67,19.65,-263000000.0,-160830000.0,1.33,47.33,46.91,50340000.0,50340000.0,50270000.0,0.15,84.16,4000000.0,7.19,7.96,4230000.0
0,0,ARO,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,ATI,0,0,0,0,1050000000.0,2109999999.9999998,4.39,55.25,3.41,0.31,0.5,0.52,4.18,6.47,7.79,3.51,13.09,4070000000.0000005,32.33,-4.9,637800000.0,452600000.0,263700000.0,1.84,40.7,639000000.0,5.05,1700000000.0,77.75,2.37,16.49,244700000.0,235420000.0,1.85,7.79,16.44,2960000.0,126630000.0,125080000.0,21.75,0.0,9410000.0,3.09,9.66,11450000.0
0,0,ATVI,0,0,0,0,56320000000.0,53090000000.0,36.19,30.3,2.4,8.75,4.33,8.23,23.48,24.19,27.15,5.83,12.68,6450000000.0,8.4,-2.0,4400000000.0,2060000000.0,1560000000.0,2.02,13.0,5980000000.0,7.76,2680000000.0,20.54,2.78,16.9,1530000000.0,1960000000.0,0.59,63.71,59.37,9220000.0,770480000.0,761520000.0,1.37,92.22,14730000.0,1.74,1.93,17750000.0
0,0,AVB,0,0,0,0,22580000000.0,29980000000.0,28.5,32.47,3.91,9.63,2.05,12.7,17.78,33.13,35.33,2.71,7.24,2370000000.0,16.95,6.7,1560000000.0,1500000000.0,781520000.0,5.59,-1.4,778000000.0,5.54,8090000000.0,74.13,N/A,77.7,N/A,N/A,0.86,154.51,196.1,1250000.0,140730000.0,139980000.0,0.27,96.54,2200000.0,1.65,2.12,1860000.0
0,0,AVP,0,0,0,0,2480000000.0,4269999999.9999995,N/A,13.66,N/A,0.5,N/A,0.86,14.01,-0.46,6.56,6.61,N/A,4950000000.0,11.19,-16.6,3300000000.0,392700000.0,-19400000.0,-0.12,-6.6,564200000.0,1.27,1890000000.0,N/A,1.2,-1.99,40900000.0,208450000.0,1.86,5.6,4.87,156640000.0,443010000.0,378900000.0,1.01,80.68,18100000.0,2.68,4.59,16450000.0
0,0,AVY,0,0,0,0,8690000000.0,10770000000.0,15.1,16.75,4.68,1.26,7.41,1.53,11.08,8.29,18.13,13.76,54.01,7050000000.0,84.21,-1.0,1900000000.0,1440000000.0,584700000.0,6.88,N/A,771900000.0,9.26,2820000000.0,240.35,1.14,14.08,715500000.0,745440000.0,1.21,104.84,122.09,83340000.0,83340000.0,82740000.0,0.68,92.06,1.44,1.44,1.2,1140000.0
0,0,AXP,0,0,0,0,72040000000.0,N/A,13.56,14.6,1.07,2.37,3.43,N/A,N/A,14.63,18.55,2.91,25.8,38120000000.0,46.51,-19.5,27320000000.0,N/A,5450000000.0,6.63,-76.3,37410000000.0,46.47,56240000000.0,267.72,1.8,26.09,2870000000.0,N/A,1.11,85.72,111.59,7750000.0,804970000.0,651280000.0,0.1,87.09,11910000.0,1.56,1.82,11040000.0
0,0,AZO,0,0,0,0,23640000000.0,31660000000.0,15.53,14.81,1.24,2.07,N/A,2.62,12.05,13.42,18.51,12.36,N/A,12080000000.0,500.58,2.6,6370000000.0,2620000000.0,1620000000.0,65.55,1.6,200920000.0,8.6,8380000000.000001,N/A,0.92,-72.85,1960000000.0,1020000000.0,0.87,944.04,1073.73,23350000.0,23350000.0,23180000.0,0.41,96.51,1.37,1.37,1.82,N/A
0,0,BA,0,0,0,0,75300000000.0,98700000000.0,N/A,40.16,5.91,1.07,N/A,1.4,-33.71,-4.84,-6.79,-2.27,N/A,70550000000.0,124.75,-26.2,4760000000.0,-2480000000.0,-3410000000.0,-6.03,N/A,15530000000.0,27.51,38930000000.0,N/A,1.17,-17.13,-9540000000.0,-7770000000.0,1.45,138.59,271.31,29630000.0,564320000.0,532830000.00000006,0.13,66.6,18000000.0,0.46,3.19,11980000.0
0,0,BAC,0,0,0,0,204480000000.0,N/A,9.62,15.65,2.09,2.39,0.85,N/A,N/A,29.57,35.78,0.97,9.07,81600000000.0,8.9,-18.1,85580000000.0,N/A,22670000000.0,2.46,-45.2,725100000000.0,83.58,528549999999.99994,N/A,N/A,27.84,65720000000.0,N/A,1.61,22.31,29.64,90710000.0,8680000000.0,8650000000.0,0.1,73.24,111070000.0,1.41,1.44,97860000.0
0,0,BAX,0,0,0,0,44820000000.0,47730000000.0,46.12,26.04,2.2,3.95,5.82,4.14,25.47,8.6,17.67,7.19,13.01,11530000000.0,22.7,6.2,4920000000.0,2830000000.0,991000000.0,1.91,-2.9,4110000000.0000005,8.08,7240000000.0,93.71,2.74,15.14,2250000000.0,1390000000.0,0.78,85.96,84.97,3390000.0,508840000.0,507890000.0,0.13,87.48,5570000.0,1.83,1.1,6450000.0
0,0,BBBY,0,0,0,0,706170000.0,3090000000.0,N/A,N/A,N/A,0.06,0.4,0.28,-8.64,-5.5,-0.49,-0.48,-28.38,11160000000.0,89.73,-6.1,3540000000.0,287270000.0,-613820000.0,-4.94,N/A,1390000000.0,11.17,3870000000.0,219.51,1.55,14.22,590940000.0,435020000.0,2.39,5.18,11.42,14300000.0,126550000.0,117570000.0,5.07,114.55,74130000.0,4.34,92.58,69070000.0
0,0,BBRY,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BBT,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BBY,0,0,0,0,19630000000.0,21470000000.0,13.26,14.97,2.81,0.47,5.64,0.49,7.49,3.53,4.7,9.01,45.42,43640000000.0,164.73,2.7,10050000000.0,2860000000.0,1540000000.0,5.75,1.4,2350000000.0,9.13,4070000000.0000005,116.96,1.1,13.56,2560000000.0,1580000000.0,1.5,67.1,77.32,3020000.0,257500000.0,228470000.0,14.84,81.63,6990000.0,2.48,3.47,4710000.0
0,0,BCR,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,0,BDX,0,0,0,0,71990000000.0,90800000000.0,75.74,21.32,2.75,4.02,3.44,5.21,23.81,6.17,17.11,3.51,5.09,17410000000.0,64.26,1.4,8289999999.999999,5170000000.0,923000000.0,3.36,815.0,2360000000.0,8.67,21610000000.0,103.17,0.98,77.08,3500000000.0,3160000000.0,0.96,245.42,254.56,2240000.0,282880000.0,271010000.0,0.17,89.53,6310000.0,3.22,2.69,4240000.0
