Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,GCI,0,0,0,0,128840000.0,1910000000.0,,3.48,,0.04,0.13,1.02,-60.47,-7.86,4.88,2.73,-24.39,2430000000.0,28.47,144.8,788320000.0,254920000.0,-190890000.0,-2.237,,199650000.0,1.52,1980000000.0,221.7,1.05,6.79,54280000.0,251330000.0,1.45,1.1154,4.91,4210000.0,132060000.0,117580000.0,5.47,86.41,16739999.999999998,3.14,14.56,24400000.0
0,0,CERN,0,0,0,0,20390000000.0,21330000000.0,41.61,23.36,2.96,3.72,5.28,3.73,15.88,8.93,12.37,6.44,11.35,5710000000.0,18.17,1.6,4620000000.0,1170000000.0,510390000.0,1.61,-11.5,398780000.0,1.31,1520000000.0,39.3,1.93,12.7,1280000000.0,559880000.0,0.86,65.98,70.02,2840000.0,304350000.0,293420000.0,3.63,86.01,12320000.0,4.06,4.56,11420000.0
0,0,DTV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DISCA,0,0,0,0,10000000000.0,24420000000.0,7.08,7.36,0.86,1.3,1.1,2.2,3.45,18.54,29.59,6.25,19.89,11120000000.0,17.41,-0.9,7390000000.0,4590000000.0,1840000000.0,2.51,-1.8,1460000000.0,2.17,16110000000.0,141.25,1.61,14.05,3190000000.0,5890000000.0,1.55,20.93,27.5,6010000.0,160020000.0,470040000.0,3.25,127.3,35810000.0,6.16,26.32,38150000.0
0,0,LH,0,0,0,0,15550000000.0,22350000000.0,49.75,20.88,3.79,1.36,2.22,1.93,16.62,2.77,12.05,5.09,4.55,11590000000.0,118.78,1.2,3250000000.0,1880000000.0,321000000.0,3.27,,323600000.0,3.33,7120000000.0,101.12,1.18,72.3,1480000000.0,980000000.0,1.37,143.23,164.43,1260000.0,97100000.0,96530000.0,0.64,95.73,1400000.0,1.15,1.64,1590000.0
0,0,CVX,0,0,0,0,178240000000.0,202050000000.0,45.9,14.49,7.07,1.33,1.24,1.49,5.63,2.86,7.25,2.49,2.51,135380000000.0,72.18,-13.1,59750000000.0,28560000000.0,3870000000.0,2.06,35.9,8539999999.999999,4.57,32350000000.0,22.32,1.01,77.09,26980000000.0,13420000000.0,1.33,81.46,103.32,15370000.0,1870000000.0,1870000000.0,0.05,68.96,20060000.0,1.01,1.07,21630000.0
0,0,DOV,0,0,0,0,13110000000.0,16059999999.999998,17.86,18.45,2.1,1.89,4.4,2.27,12.24,10.59,15.16,7.61,25.73,7070000000.0,48.74,-4.0,2630000000.0,1340000000.0,748490000.0,5.1,66.8,508910000.0,3.54,3460000000.0,116.18,1.29,20.71,996640000.0,829850000.0,1.39,85.79,104.07,1250000.0,143950000.0,143050000.0,0.95,88.94,1390000.0,0.9,1.1,1760000.0
0,0,RHI,0,0,0,0,5180000000.0,5200000000.0,12.01,18.48,,0.85,4.58,0.85,7.75,7.11,9.9,16.89,39.38,6110000000.0,53.3,2.6,2530000000.0,671190000.0,434550000.0,3.76,-18.1,249910000.0,2.21,276290000.0,24.45,1.76,10.02,517480000.0,358630000.0,1.58,41.76,53.72,1620000.0,114600000.0,109420000.0,2.96,99.36,7700000.0,3.9,7.98,7010000.0
0,0,CA,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ETR,0,0,0,0,18630000000.0,38020000000.0,14.73,16.78,7.23,1.68,1.82,3.5,9.47,11.41,16.28,2.21,12.7,10880000000.0,55.73,-2.0,4269999999.9999995,3550000000.0,1240000000.0,6.3,,425720000.0,2.13,20120000000.0,192.01,0.54,51.34,2820000000.0,-2250000000.0,0.57,94.55,113.88,1820000.0,200820000.0,199070000.0,0.27,88.1,1700000.0,0.81,0.97,2490000.0
0,0,HOV,0,0,0,0,66340000.0,1810000000.0,,,,0.03,,0.85,26.9,-1.59,2.14,1.67,,2130000000.0,353.96,29.8,267190000.0,50040000.0,-33810000.0,-5.62,,81400000.0,13.28,1760000000.0,,5.38,-103.59,-99310000.0,-59950000.0,2.53,9.65,20.17,5510000.0,5510000.0,4800000.0,13.66,32.51,2.17,2.17,12.35,
0,0,VLO,0,0,0,0,24980000000.0,34920000000.0,63.81,7.68,1.44,0.24,1.33,0.33,9.56,0.43,1.28,1.62,4.16,100530000000.0,244.6,-9.6,6530000000.0,3580000000.0,423000000.0,1.03,,1520000000.0,3.72,12730000000.0,64.67,1.31,46.22,4610000000.0,2610000000.0,1.97,50.37,77.42,6300000.0,407700000.0,406120000.0,0.35,80.83,8600000.0,1.16,2.12,10710000.0
0,0,D,0,0,0,0,65550000000.0,106460000000.0,36.5,17.99,3.21,3.72,2.31,6.19,15.59,10.27,29.67,3.13,6.01,17210000000.0,20.99,16.5,7970000000.0,8109999999.999999,1740000000.0,2.09,,1200000000.0,1.43,41300000000.0,126.11,0.63,33.78,5670000000.0,72250000.0,0.41,75.41,80.84,4400000.0,839250000.0,836350000.0,0.28,72.79,11850000.0,2.23,1.42,12200000.0
0,0,QCOM,0,0,0,0,90620000000.0,96630000000.0,23.83,22.94,1.11,3.87,29.76,3.91,10.0,16.36,33.54,15.73,117.15,24740000000.0,21.07,4.7,15670000000.0,9690000000.0,4050000000.0,3.41,-29.4,9950000000.0,8.84,16469999999.999998,540.85,1.57,2.7,8340000000.0,4440000000.0,1.38,72.53,81.93,11800000.0,1120000000.0,1120000000.0,0.12,79.91,15020000.0,1.1,1.33,19770000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,4730000000.0,3160000000.0,,14.99,0.65,1.54,0.93,1.03,28.11,1.42,9.13,2.46,0.84,3060000000.0,29.05,0.0,549210000.0,487480000.0,43370000.0,-1.09,,1510000000.0,14.25,472400000.0,9.14,3.75,48.33,,,1.25,39.48,48.68,1900000.0,105880000.0,75710000.0,28.37,66.94,11110000.0,6.41,13.42,12250000.0
0,0,SAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAL,0,0,0,0,9390000000.0,18850000000.0,,144.93,11.32,0.43,1.37,0.87,7.48,-10.6,7.06,3.78,-27.88,21710000000.0,24.77,-12.2,2290000000.0,3090000000.0,-2300000000.0,-2.62,,1380000000.0,1.58,10850000000.0,158.57,2.11,7.82,2710000000.0,1500000000.0,2.53,8.08,17.26,31330000.0,877280000.0,873510000.0,0.35,83.29,45500000.0,1.17,5.87,40080000.0
0,0,BDX,0,0,0,0,72490000000.0,91330000000.0,92.84,21.51,2.77,4.06,3.42,5.26,24.9,6.17,17.11,3.51,5.09,17410000000.0,64.26,1.4,8289999999.999999,5170000000.0,923000000.0,3.36,815.0,2360000000.0,8.67,21610000000.0,103.17,0.98,77.08,3500000000.0,3160000000.0,0.96,244.23,254.39,2270000.0,282880000.0,271010000.0,0.17,89.53,6240000.0,2.39,2.67,4920000.0
0,0,AZO,0,0,0,0,23640000000.0,31660000000.0,15.53,14.81,1.24,2.07,,2.62,12.05,13.42,18.51,12.36,,12080000000.0,500.58,2.6,6370000000.0,2620000000.0,1620000000.0,65.55,1.6,200920000.0,8.6,8380000000.000001,,0.92,-72.85,1960000000.0,1020000000.0,0.87,934.73,1074.57,23350000.0,23350000.0,23180000.0,0.41,96.51,1.39,1.39,2.23,
0,0,PFG,0,0,0,0,9940000000.0,10230000000.0,8.12,7.94,,0.6,0.77,0.6,,7.36,8.78,0.37,9.63,17030000000.000002,61.33,21.6,6200000000.0,1730000000.0,1250000000.0,4.47,-32.8,4490000000.0,16.39,3850000000.0,29.12,2.82,47.21,5910000000.0,1290000000.0,1.62,31.25,46.86,2220000.0,273870000.0,272690000.0,0.33,74.51,3080000.0,1.25,1.29,5190000.0
0,0,TIBX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AVY,0,0,0,0,8690000000.0,10770000000.0,15.1,16.75,4.68,1.26,7.41,1.53,11.08,8.29,18.13,13.76,54.01,7050000000.0,84.21,-1.0,1900000000.0,1440000000.0,584700000.0,6.88,,771900000.0,9.26,2820000000.0,240.35,1.14,14.08,715500000.0,745440000.0,1.21,104.33,122.21,83340000.0,83340000.0,82740000.0,0.68,92.06,1090000.0,1.44,1.48,1360000.0
0,0,EOG,0,0,0,0,28120000000.0,31640000000.0,10.26,48.31,9.29,1.64,1.3,1.85,4.23,11.89,24.52,7.41,10.2,17740000000.0,30.68,15.5,9120000000.0,8650000000.0,2109999999.9999998,3.63,-98.5,2910000000.0,4.99,5540000000.0,25.82,1.51,36.89,9140000000.0,1630000000.0,,41.8,64.15,7480000.0,582050000.0,579430000.0,0.34,89.21,10970000.0,1.21,2.11,11400000.0
0,0,TSO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SWY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EL,0,0,0,0,61900000000.0,65879999999.99999,48.43,28.57,2.87,4.09,14.3,4.26,25.4,8.43,16.78,10.36,29.26,15450000000.0,42.81,-10.7,11500000000.0,3190000000.0,1300000000.0,3.54,,4890000000.0,13.58,8860000000.0,203.3,1.62,12.02,2710000000.0,1600000000.0,0.77,164.4,188.36,2450000.0,224760000.0,223270000.0,4.05,90.55,3250000.0,1.23,1.47,4550000.0
0,0,SPG,0,0,0,0,17420000000.0,41470000000.0,8.37,50.51,4.08,3.05,7.01,7.21,8.94,37.02,49.99,5.73,67.71,5680000000.0,18.43,1.8,4660000000.0,4170000000.0,2100000000.0,6.81,-28.4,669370000.0,2.18,24680000000.0,788.42,0.31,8.1,3810000000.0,1920000000.0,1.4,57.49,118.43,6400000.0,306860000.0,304170000.0,0.49,98.34,16640000.0,2.16,7.17,16100000.000000002
0,0,APA,0,0,0,0,4480000000.0,12970000000.0,,86.96,,0.71,1.38,2.05,199.56,-135.68,-25.4,-5.32,-185.44,5890000000.0,15.59,-18.4,4630000000.0,3460000000.0,-7990000000.0,-21.17,,428000000.0,1.13,8880000000.0,2573.91,0.94,-3.31,2770000000.0,1580000000.0,4.75,8.23,19.92,20570000.0,377420000.0,375650000.0,0.46,99.95,49390000.0,1.69,17.81,27820000.0
0,0,ANF,0,0,0,0,625830000.0,1720000000.0,16.93,15.62,,0.18,0.59,0.48,6.73,1.09,3.76,2.87,3.93,3620000000.0,56.23,2.5,2150000000.0,286470000.0,39360000.0,0.6,-14.2,671270000.0,10.9,1770000000.0,165.22,1.55,16.86,300680000.0,25120000.0,1.35,9.83,14.5,2840000.0,61600000.0,56880000.0,2.14,108.41,13750000.0,4.59,30.84,15100000.0
0,0,DAL,0,0,0,0,13830000000.0,30830000000.0,4.04,6.04,0.68,0.31,0.97,0.68,6.24,7.76,11.75,5.07,25.74,45130000000.0,70.07,-18.0,12920000000.0,7630000000.0,3500000000.0,5.43,,5970000000.0,9.4,24070000000.0,168.22,0.53,22.52,6840000000.0,-752500000.0,1.27,24.23,46.99,41960000.0,637830000.0,632740000.0,50.04,0.0,22740000.0,0.39,3.58,30670000.0
0,0,SNA,0,0,0,0,6640000000.0,7600000000.0,10.41,11.07,1.44,1.7,1.99,1.9,7.52,16.33,23.18,10.48,20.42,4000000000.0,72.9,-6.9,2089999999.9999998,1010000000.0,652800000.0,11.74,-22.9,185600000.0,3.41,1170000000.0,34.97,2.5,61.31,686700000.0,524659999.99999994,1.37,114.33,147.9,54350000.0,54350000.0,53600000.0,1.36,101.41,6690000.0,8.02,14.12,6770000.0
0,0,FAST,0,0,0,0,22370000000.0,22910000000.0,28.09,30.77,3.53,4.16,8.42,4.25,18.8,14.83,19.77,17.56,31.64,5390000000.0,9.4,4.4,2520000000.0,1220000000.0,799400000.0,1.39,4.4,160700000.0,0.28,699100000.0,26.32,4.25,4.64,878900000.0,495260000.0,1.14,33.84,35.58,5860000.0,572820000.0,570750000.0,0.33,85.44,25850000.0,3.75,5.15,26650000.0
0,0,NE,0,0,0,0,54710000.0,3790000000.0,,,,0.04,0.01,2.91,-2.83,-136.16,4.77,0.45,-52.09,1240000000.0,4.98,-1.2,547720000.0,493630000.0,-1690000000.0,-6.786,,175930000.0,0.7,3950000000.0,152.26,0.94,10.38,226740000.0,38680000.0,2.48,0.2486,0.8,5720000.0,249810000.0,223040000.0,1.8,83.14,22700000.0,4.98,10.87,30380000.0
0,0,CHK,0,0,0,0,142830000.0,11230000000.0,0.37,,,0.01,0.05,1.32,4.93,,,,,,,,2800000000.0,,,,,,,,,,,,,,26.95,108.6,4390000.0,,,,,,,,
0,0,LNC,0,0,0,0,6720000000.0,7260000000.0,10.51,4.28,,0.39,0.41,0.41,,3.87,6.78,0.24,4.16,17720000000.0,89.35,11.6,4590000000.0,1270000000.0,686000000.0,3.32,-79.4,10220000000.0,52.9,8080000000.0,48.74,4.65,85.79,-900000000.0,-4070000000.0000005,2.24,29.08,48.37,3210000.0,193220000.0,191670000.0,0.7,85.96,8660000.0,2.09,5.11,5010000.0
0,0,DFS,0,0,0,0,12400000000.0,,6.06,7.96,0.27,1.1,1.36,,,29.5,39.74,1.94,20.74,7350000000.0,23.35,-44.7,7820000000.0,,2120000000.0,6.74,,10030000000.0,32.74,26110000000.0,270.13,1.21,29.72,5540000000.0,,1.85,36.35,66.77,4990000.0,306300000.0,304690000.0,13.51,0.0,6710000.0,1.01,2.2,5600000.0
0,0,ZNGA,0,0,0,0,7140000000.0,6490000000.0,181.25,45.45,,5.34,3.51,4.91,45.18,4.58,7.26,2.14,3.71,1460000000.0,1.54,52.1,797570000.0,183210000.0,66830000.0,0.06,,1260000000.0,1.32,718750000.0,38.73,1.88,1.94,226100000.0,396440000.0,0.28,7.14,6.6,20870000.0,955770000.0,884240000.0,7.72,81.1,38680000.0,1.76,4.38,51390000.0
0,0,AEO,0,0,0,0,1250000000.0,2430000000.0,6.74,18.18,,0.3,1.0,0.56,4.91,4.44,7.38,7.6,15.09,4310000000.0,25.39,5.7,1520000000.0,495220000.0,191260000.0,1.12,-93.7,416930000.0,2.49,1600000000.0,128.29,1.39,7.47,415420000.0,88330000.0,1.12,8.09,12.73,6940000.0,165500000.0,151000000.0,7.03,103.57,10260000.0,1.84,7.85,15290000.0
0,0,XRAY,0,0,0,0,8990000000.0,10140000000.0,35.09,15.43,3.68,2.29,1.77,2.52,14.54,2.12,12.91,3.83,1.71,3960000000.0,17.79,-7.6,2190000000.0,829900000.0,83800000.0,0.38,,235900000.0,1.07,1560000000.0,33.31,2.03,21.23,592800000.0,625680000.0,,39.09,50.73,2810000.0,219030000.0,220130000.0,0.36,95.95,5410000.0,1.38,2.81,6120000.0
0,0,GT,0,0,0,0,1680000000.0,8119999999.999999,,9.82,,0.12,0.48,0.57,8.34,-6.12,3.22,1.63,-19.94,14200000000.0,60.83,-15.1,3150000000.0,1240000000.0,-869000000.0,-3.72,,971000000.0,4.17,7410000000.0,200.38,1.17,15.06,1010000000.0,412620000.0,2.02,6.57,11.93,7160000.0,233000000.0,232100000.0,0.28,86.55,14350000.0,1.94,6.92,19630000.0
0,0,TSN,0,0,0,0,20860000000.0,32540000000.0,10.66,10.12,1.06,0.48,1.44,0.75,8.05,4.52,6.79,5.56,14.07,43470000000.0,119.92,4.3,5090000000.0,4099999999.9999995,1970000000.0,5.37,-14.6,439000000.0,1.21,12660000000.0,86.75,1.61,39.66,2830000000.0,953500000.0,0.67,59.23,76.11,4050000.0,294310000.0,286420000.0,2.5,90.3,4760000.0,1.08,1.89,4870000.0
0,0,CRM,0,0,0,0,152720000000.0,150640000000.0,200.34,53.76,2.69,8.45,4.51,8.81,57.98,,,,,,,,12860000000.0,,,,,,,,,,,,,,153.14,164.05,7930000.0,,,,,,,,
0,0,ADI,0,0,0,0,39160000000.0,44000000000.0,32.72,25.06,2.78,6.89,3.35,7.65,18.76,21.06,28.04,4.67,10.41,5750000000.0,15.59,-15.4,4010000000.0,2430000000.0,1210000000.0,3.25,-42.6,654410000.0,1.78,5950000000.0,50.9,1.08,31.75,2230000000.0,1740000000.0,1.37,98.82,109.25,3320000.0,368220000.0,366780000.0,0.33,91.45,5440000.0,1.43,1.48,4560000.0
0,0,VZ,0,0,0,0,235870000000.0,368000000000.0,12.87,11.96,3.99,1.8,3.92,2.8,8.6,14.0,23.91,6.79,31.76,131350000000.0,31.74,-1.6,77140000000.0,48010000000.0,18390000000.0,4.43,-17.4,7050000000.0,1.7,140680000000.0,228.18,0.99,14.55,37490000000.0,11280000000.0,0.44,55.83,58.3,22200000.0,4139999999.9999995,4130000000.0,0.03,68.43,35160000.0,1.31,0.85,39550000.0
0,0,IPG,0,0,0,0,6340000000.0,10650000000.0,9.51,11.3,4.77,0.63,2.5,1.04,7.77,7.78,12.9,4.26,26.15,8590000000.0,22.21,-1.6,1810000000.0,1390000000.0,668700000.0,1.7,,1550000000.0,3.99,5870000000.0,214.93,0.97,6.5,1350000000.0,1040000000.0,1.08,15.38,20.48,6140000.0,389610000.0,386840000.0,0.65,104.02,22000000.0,3.13,8.74,23550000.0
0,0,P,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GPS,0,0,0,0,2760000000.0,8790000000.0,7.98,10.45,5.07,0.17,0.83,0.54,7.57,2.14,6.32,5.96,10.22,16379999999.999998,43.57,1.1,8000000000.0,1590000000.0,351000000.0,0.93,,1650000000.0,4.45,7680000000.0,231.51,1.41,8.94,1410000000.0,246000000.0,1.43,7.58,14.21,10730000.0,372640000.0,200050000.0,44.28,63.54,32890000.0,2.49,16.91,41170000.0
0,0,CIM,0,0,0,0,1480000000.0,,,4.33,,130.06,0.46,,,-9.94,85.34,-0.31,-2.09,758150000.0,4.05,-50.4,850510000.0,,-149100000.0,-0.8,,261490000.0,1.41,15140000000.0,466.73,2.36,17.45,,,0.92,8.08,17.25,6100000.0,185860000.0,182510000.0,1.5,50.69,23300000.0,2.42,,5820000.0
0,0,ROST,0,0,0,0,31930000000.0,34070000000.0,19.53,30.96,4.65,2.02,9.51,2.12,13.49,10.35,13.38,17.4,49.84,16040000000.0,44.74,7.5,5320000000.0,2500000000.0,1660000000.0,4.6,3.3,1350000000.0,3.8,3490000000.0,103.83,1.27,9.79,2170000000.0,1260000000.0,0.81,85.13,105.28,3630000.0,355390000.0,348360000.0,2.14,90.69,4580000.0,0.9,1.32,4440000.0
0,0,CAMP,0,0,0,0,218960000.0,356700000.0,,37.88,3.16,0.6,1.16,0.98,10.08,-21.66,-4.22,-1.76,-46.16,366110000.0,10.87,3.3,143300000.0,16530000.000000002,-79300000.0,-2.36,,107400000.0,3.13,239150000.0,173.4,1.96,4.02,11540000.0,12880000.0,2.39,5.41,8.71,34330000.0,34330000.0,32960000.0,3.97,75.67,2110000.0,3.45,7.72,2400000.0
0,0,AMAT,0,0,0,0,47060000000.0,48580000000.0,16.97,13.18,0.91,3.19,5.43,3.23,12.17,18.83,23.2,11.26,33.52,15020000000.0,16.2,10.9,6390000000.0,3850000000.0,2830000000.0,3.02,15.7,3960000000.0,4.31,5470000000.0,63.21,2.36,9.43,3400000000.0,2190000000.0,1.38,48.43,56.03,10800000.0,918310000.0,914210000.0,0.36,85.35,17800000.0,1.5,1.95,18780000.0
0,0,EQT,0,0,0,0,3480000000.0,8800000000.0,,18.76,,0.79,0.35,1.99,43.91,-50.02,20.75,,,3160000000.0,12.37,-42.8,1890000000.0,2250000000.0,-1580000000.0,-6.19,,4600000.0,0.02,5350000000.0,54.59,,38.42,,,1.33,11.4,9.13,11150000.0,255450000.0,252590000.0,1.22,96.7,18290000.0,1.75,8.09,30260000.0
0,0,BIIB,0,0,0,0,51240000000.0,53750000000.0,9.71,9.85,6.52,3.95,4.08,3.73,6.87,40.76,52.25,17.92,44.56,14420000000.0,79.62,1.3,12420000000.0,8000000000.0,5880000000.0,32.4,-0.7,3860000000.0,23.66,6370000000.0,50.77,1.73,75.0,7090000000.0,5450000000.0,0.51,307.2,301.6,2089999.9999999998,166090000.0,162170000.0,0.66,93.15,3810000.0,1.58,2.31,3560000.0
0,0,MUR,0,0,0,0,1630000000.0,4740000000.0,20.38,63.29,5.48,0.62,0.3,1.68,2.97,24.76,23.89,3.61,-6.48,2800000000.0,17.62,-4.6,2300000000.0,1960000000.0,-316330000.0,4.36,,407750000.0,2.65,3780000000.0,74.21,1.4,31.82,1660000000.0,-209980000.0,3.3,8.0,18.41,5850000.0,153570000.0,144210000.0,5.74,103.31,24660000.0,3.25,27.51,19910000.0
0,0,NKE,0,0,0,0,137530000000.0,141000000000.0,32.63,32.68,2.75,3.42,15.2,3.42,22.52,10.46,12.55,13.18,47.96,41270000000.0,26.42,5.1,17470000000.0,5860000000.0,4320000000.0,2.71,-23.1,3180000000.0,2.05,6660000000.0,73.59,1.9,5.82,4500000000.0,2950000000.0,0.76,84.19,92.21,10360000.0,1240000000.0,1230000000.0,1.17,85.83,11790000.0,0.9,1.31,12000000.0
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYNN,0,0,0,0,8590000000.0,16800000000.0,83.11,20.88,0.97,1.44,4.93,2.84,15.71,-6.49,6.7,,,5910000000.0,55.41,-42.3,4780000000.0,1030000000.0,-383920000.0,-3.6,,2350000000.0,22.03,10600000000.0,687.89,,16.35,,,2.53,70.82,109.02,6350000.0,107870000.0,96180000.0,9.71,79.2,9910000.0,1.13,9.27,7240000.0
0,0,MO,0,0,0,0,65230000000.00001,89580000000.0,,7.97,1.94,3.2,9.97,4.38,37.58,-4.21,55.17,12.61,-8.36,20450000000.0,10.97,15.0,12710000000.0,11520000000.0,-868000000.0,-0.48,38.6,5620000000.0,3.02,29970000000.0,449.0,0.71,3.52,8680000000.0,7070000000.0,0.48,37.93,44.75,13260000.0,1860000000.0,1860000000.0,0.1,64.19,12060000.0,0.79,0.65,15200000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MMM,0,0,0,0,85420000000.0,103680000000.0,17.43,18.02,4.45,2.68,8.42,3.21,12.47,15.37,21.95,10.4,49.92,32350000000.0,56.08,2.7,15400000000.0,8760000000.0,4970000000.0,8.52,45.0,4480000000.0,7.78,23340000000.0,228.64,1.65,17.64,7230000000.0,4300000000.0,1.0,142.72,159.79,4830000.0,575200000.0,574480000.0,8.71,1.13,7440000.0,1.37,1.29,8160000.0
0,0,DOW,0,0,0,0,24330000000.0,40890000000.0,,20.88,,0.58,1.89,0.98,15.27,-4.01,8.84,,-6.86,41750000000.0,56.36,-10.9,6370000000.0,6510000000.0,-1680000000.0,-2.27,-57.0,3670000000.0,4.95,20050000000.0,148.93,1.63,17.42,5790000000.0,,,31.94,44.49,8350000.0,740730000.0,739830000.0,0.17,70.02,13860000.0,1.27,1.87,10790000.0
0,0,SLM,0,0,0,0,3020000000.0,,4.43,5.62,0.79,1.76,1.76,,,49.07,63.53,2.63,30.27,1590000000.0,3.79,77.9,1320000000.0,,766430000.0,1.8,128.9,7310000000.0,19.48,4710000000.0,222.02,1.26,4.59,112060000.0,,1.47,7.23,8.87,4910000.0,375100000.0,333510000.0,0.84,111.8,43360000.0,8.28,11.63,53940000.0
0,0,LUV,0,0,0,0,15000000000.0,15800000000.0,7.51,,,0.63,1.65,0.73,4.36,8.46,10.85,5.47,19.28,21510000000.0,40.67,-17.8,7020000000.0,3390000000.0,1820000000.0,3.44,,5550000000.0,10.9,6420000000.0,70.74,0.69,17.84,2500000000.0,1020000000.0,1.27,31.86,48.17,15350000.0,589390000.0,462810000.0,0.25,76.34,8369999.999999999,0.73,2.19,11930000.0
0,0,BBT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DLPH,0,0,0,0,1040000000.0,2520000000.0,60.05,,,0.25,4.48,0.61,8.3,-1.35,5.22,3.38,-9.28,4160000000.0,47.91,-17.9,656000000.0,427000000.0,-56000000.0,-0.65,,611000000.0,7.09,1980000000.0,542.08,1.67,2.7,302000000.0,142380000.0,2.54,8.8,11.83,3130000.0,86350000.0,85830000.0,0.62,111.02,13690000.0,4.52,17.8,12490000.0
0,0,SKS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DHI,0,0,0,0,17140000000.0,19970000000.0,9.3,10.26,0.95,0.95,1.64,1.08,8.37,10.26,12.87,9.24,18.69,18470000000.0,50.04,9.0,3650000000.0,2450000000.0,1890000000.0,5.07,37.4,1480000000.0,4.06,4430000000.0,41.26,5.28,28.77,958700000.0,907630000.0,1.57,39.68,50.43,5650000.0,363540000.0,329000000.0,8.51,87.91,7510000.0,1.06,2.58,6940000.0
0,0,ICE,0,0,0,0,50940000000.0,58950000000.0,24.89,20.58,1.78,7.38,3.01,8.33,16.2,38.23,53.71,1.58,12.41,5490000000.0,9.86,22.8,5200000000.0,3400000000.0,2100000000.0,3.74,34.3,583000000.0,1.07,8600000000.0,50.38,0.99,30.91,2520000000.0,1790000000.0,0.54,85.36,90.8,4220000.0,547220000.0,538870000.0,93.22,0.0,5610000.0,1.16,1.04,6110000.0
0,0,RSH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DVN,0,0,0,0,4600000000.0,7610000000.0,,9.38,,0.65,1.17,1.05,96.32,-26.56,19.22,5.74,-23.38,6980000000.0,17.98,99.3,2230000000.0,5690000000.0,-1400000000.0,-4.78,,1530000000.0,3.99,4550000000.0,112.72,2.61,10.23,2089999999.9999998,1730000000.0,3.43,9.25,18.21,12260000.0,382740000.0,379960000.0,0.59,85.09,20030000.0,1.33,5.98,15810000.0
0,0,NI,0,0,0,0,8770000000.0,19310000000.0,47.71,17.42,3.6,1.75,1.8,3.91,14.03,4.85,27.26,3.79,4.16,4940000000.0,13.11,-14.1,2340000000.0,2020000000.0,184700000.0,0.48,-65.5,203800000.0,0.53,10130000000.0,176.37,0.77,12.7,1550000000.0,-1540000000.0,0.24,24.63,26.89,4050000.0,382800000.0,381150000.0,0.38,94.63,6520000.0,1.66,2.29,6780000.0
0,0,PLD,0,0,0,0,65050000000.0,80480000000.0,33.74,70.92,6.83,16.74,2.02,22.76,23.78,45.51,34.75,1.75,5.91,3770000000.0,5.82,28.7,2610000000.0,2510000000.0,1710000000.0,2.62,40.9,807980000.0,1.09,16170000000.000002,43.98,3.03,43.58,2450000000.0,1090000000.0,0.98,83.42,87.81,4910000.0,738580000.0,736190000.0,0.52,88.99,7400000.0,1.2,1.14,7790000.0
